order_id,date,product_id,quantity,unit_price,customer_id,region,product_name,category,supplier,customer_name,age,gender,city,total_sales,year,month,age_group
O015019,2023-09-24,P00083,7,338.67,C01761,South,Show,Beauty,Jordan-Butler,Corey Gonzalez,56,Other,New Williamstad,2370.69,2023,9,66+
O015020,2024-03-26,P00249,5,361.44,C00246,East,Agency,Home,Lloyd-Stark,William Evans,47,Other,New Williamstad,1807.2,2024,3,56-65
O015021,2023-10-22,P00135,8,336.76,C01128,West,Alone,Beauty,"Johnson, Bailey and Smith",Jeremy Thomas,18,Male,Carpenterfort,2694.08,2023,10,26-35
O015022,2025-03-09,P00033,1,248.32,C01113,North,Take,Clothing,Petersen-Olson,Shannon Collins,53,Male,Lake Christian,248.32,2025,3,56-65
O015023,2024-01-24,P00240,1,108.0,C01991,East,Serious,Beauty,"Phillips, Sweeney and Mullen",Kristen Tran,31,Other,West Sarahland,108.0,2024,1,36-45
O015024,2023-12-14,P00308,8,463.44,C01723,East,Two,Toys,Rodriguez-Hoffman,Scott Herman,57,Male,Rowefurt,3707.52,2023,12,66+
O015025,2025-02-06,P00128,6,133.61,C00673,North,Parent,Beauty,"Hall, Thomas and Gibson",Nancy Johnson,45,Female,Port James,801.6600000000001,2025,2,56-65
O015026,2025-01-01,P00015,2,115.49,C01678,West,Me,Home,"Barry, Clark and Harris",Jacob Jones,63,Female,New Nicolemouth,230.98,2025,1,66+
O015027,2023-07-11,P00363,5,81.58,C00667,South,Line,Home,Holden LLC,Craig Kelley,69,Other,Crystalchester,407.9,2023,7,
O015028,2023-06-27,P00288,4,27.03,C01612,East,Story,Beauty,Rogers-Woodward,Jessica Zamora,54,Male,Sophiaside,108.12,2023,6,56-65
O015029,2023-12-18,P00484,6,304.33,C01651,North,And,Beauty,Sandoval Inc,Caitlin Jenkins,57,Other,Amandamouth,1825.98,2023,12,66+
O015030,2024-08-21,P00218,4,139.67,C01936,West,Nor,Home,Brown-Davidson,Matthew Summers,18,Male,New Alexandra,558.68,2024,8,26-35
O015031,2025-02-12,P00244,7,436.88,C00762,East,Short,Books,Hinton Group,Sabrina Smith,19,Male,West Brian,3058.16,2025,2,26-35
O015032,2024-08-04,P00397,7,32.63,C00968,South,American,Toys,Rodriguez-Brown,Amy Peterson,34,Female,Janetborough,228.41000000000003,2024,8,36-45
O015033,2025-04-02,P00409,7,469.09,C01424,South,Cup,Toys,Brown-Perry,Jonathan Smith,24,Male,Lake Amberton,3283.6299999999997,2025,4,26-35
O015034,2023-07-28,P00053,5,240.22,C00924,North,While,Toys,Williams and Sons,Dennis Lopez,48,Female,Jacobborough,1201.1,2023,7,56-65
O015035,2024-12-09,P00496,2,462.7,C00620,South,Learn,Clothing,Marsh PLC,Stephanie Davis,38,Male,Francisfurt,925.4,2024,12,46-55
O015036,2025-04-04,P00446,2,214.87,C00372,East,Industry,Clothing,Barton-Cruz,Mr. Michael Barber,31,Male,Wardton,429.74,2025,4,36-45
O015037,2025-01-08,P00307,4,438.66,C00430,South,Outside,Books,Taylor LLC,Nathaniel Ward,58,Male,Figueroaview,1754.64,2025,1,66+
O015038,2024-08-28,P00079,9,341.12,C01786,North,Their,Beauty,"Smith, Miller and Jones",Tara King,61,Female,East Frankland,3070.08,2024,8,66+
O015039,2025-04-29,P00394,5,239.24,C01434,East,Someone,Toys,Williams and Sons,Kathleen Mercado DVM,38,Other,Thorntonton,1196.2,2025,4,46-55
O015040,2024-01-19,P00151,1,226.45,C00863,South,Water,Toys,Calhoun-Rivers,Matthew Rojas,28,Other,North Donna,226.45,2024,1,36-45
O015041,2025-04-29,P00333,7,200.11,C01164,North,Meet,Beauty,Simmons-Turner,Jessica Baker,22,Male,Janetborough,1400.77,2025,4,26-35
O015042,2024-10-15,P00038,9,95.53,C01604,West,Bit,Electronics,Frank Ltd,Scott Barry,30,Female,New Elizabeth,859.77,2024,10,36-45
O015043,2024-10-20,P00098,7,383.82,C00217,South,Benefit,Electronics,Marsh PLC,Robert Parker,62,Other,Archertown,2686.74,2024,10,66+
O015044,2023-05-13,P00453,7,439.31,C01602,North,Such,Beauty,Robbins-Roman,Erin Sandoval,37,Female,Lindabury,3075.17,2023,5,46-55
O015045,2025-05-08,P00383,8,242.24,C01640,West,Attack,Clothing,"Love, Nunez and Hernandez",Anthony Gonzalez,39,Other,Port Robertfort,1937.92,2025,5,46-55
O015046,2023-05-31,P00430,8,217.98,C01130,East,Population,Beauty,Jordan-Butler,Christine Taylor,24,Female,New Bradley,1743.84,2023,5,26-35
O015047,2024-05-03,P00303,3,378.71,C01370,North,Market,Beauty,Leach Group,Christopher Nguyen,37,Male,New Williamstad,1136.1299999999999,2024,5,46-55
O015048,2023-06-18,P00020,6,50.3,C01720,West,Discover,Clothing,"Johnson, Bailey and Smith",Daniel Miller,38,Other,Josephtown,301.79999999999995,2023,6,46-55
O015049,2024-05-08,P00041,6,179.18,C01667,East,Way,Clothing,"Sanchez, Fischer and Carter",Troy Kennedy,51,Male,Kellyport,1075.08,2024,5,56-65
O015050,2023-06-20,P00325,6,430.95,C01787,South,Government,Beauty,Navarro Inc,Kristy Rodriguez,33,Female,Myerstown,2585.7,2023,6,36-45
O015051,2023-12-17,P00139,4,386.58,C00254,East,Maybe,Books,Foster-Kelley,Gregory Foster,58,Other,Millermouth,1546.32,2023,12,66+
O015052,2025-03-27,P00268,6,485.45,C00259,West,Pick,Electronics,Hinton LLC,Brandy Sims,33,Male,East Shane,2912.7,2025,3,36-45
O015053,2024-10-23,P00117,7,61.11,C00756,North,Successful,Books,"Sanchez, Fischer and Carter",Sophia Oliver,38,Male,Reedton,427.77,2024,10,46-55
O015054,2024-07-10,P00440,4,479.29,C00036,East,Risk,Toys,"Anderson, Nguyen and Graves",Amanda Allen,52,Other,West Matthewfurt,1917.16,2024,7,56-65
O015055,2023-11-30,P00396,6,297.43,C01487,East,Usually,Home,Winters Inc,Cindy Clark,68,Female,Carpenterfort,1784.58,2023,11,
O015056,2023-08-19,P00242,5,62.73,C00824,West,Measure,Toys,Jordan-Butler,Chase Palmer,56,Male,North Donna,313.65,2023,8,66+
O015057,2024-01-15,P00258,3,24.9,C00482,South,Away,Toys,Robbins-Roman,Anthony Randall,48,Male,Franciscoberg,74.69999999999999,2024,1,56-65
O015058,2023-10-18,P00486,3,120.57,C01976,East,So,Clothing,Brown-Johnson,Maria Murphy,35,Female,East David,361.71,2023,10,46-55
O015059,2025-01-25,P00325,7,440.75,C01704,North,Government,Beauty,Navarro Inc,Crystal Petersen,64,Female,Port Frank,3085.25,2025,1,66+
O015060,2023-06-21,P00330,4,58.65,C00445,West,Central,Electronics,"Waters, Reynolds and Howard",Meghan Perkins,37,Other,South Richardmouth,234.6,2023,6,46-55
O015061,2024-04-07,P00367,6,102.03,C01463,West,Report,Toys,"Johnson, Bailey and Smith",John Watson,35,Other,East Brycechester,612.1800000000001,2024,4,46-55
O015062,2024-03-30,P00115,2,150.86,C00606,South,Now,Home,Smith Ltd,Miranda Sanford,25,Male,Lake Christian,301.72,2024,3,36-45
O015063,2023-06-29,P00092,6,408.19,C01035,South,Edge,Toys,"Carpenter, Moore and Hurst",Jessica Carter,35,Male,North Leslie,2449.14,2023,6,46-55
O015064,2023-10-15,P00496,7,453.99,C01581,West,Learn,Clothing,Marsh PLC,Steven Adams,52,Female,South Tracy,3177.9300000000003,2023,10,56-65
O015065,2023-11-23,P00224,1,220.98,C01848,East,Prove,Electronics,Wilson-Cross,Samantha Sullivan,57,Female,West Larry,220.98,2023,11,66+
O015066,2024-07-09,P00309,4,44.93,C01853,East,Movie,Books,Foster-Kelley,Kathleen Miles,61,Male,New Jennifer,179.72,2024,7,66+
O015067,2025-02-01,P00303,8,461.77,C00007,South,Market,Beauty,Leach Group,Christopher Cook,38,Other,Lake Mistyport,3694.16,2025,2,46-55
O015068,2023-12-27,P00373,4,126.61,C01324,North,Try,Beauty,Bennett LLC,Megan Brown,57,Female,West Michelle,506.44,2023,12,66+
O015069,2023-11-02,P00341,3,39.98,C00007,North,Wait,Toys,"Henderson, Boyd and Shelton",Christopher Cook,38,Other,Lake Mistyport,119.94,2023,11,46-55
O015070,2025-01-03,P00276,3,326.4,C00412,East,Sign,Clothing,Hinton Group,Kimberly Fox,35,Other,West Raymondshire,979.1999999999999,2025,1,46-55
O015071,2023-07-12,P00422,9,206.36,C00673,South,Different,Clothing,"Klein, Robinson and Miller",Nancy Johnson,45,Female,Port James,1857.2400000000002,2023,7,56-65
O015072,2024-07-27,P00412,8,138.1,C01591,North,Because,Toys,"Nolan, Meyers and Johnson",Donna Boyd,28,Male,Adamborough,1104.8,2024,7,36-45
O015073,2024-11-13,P00311,1,23.42,C00907,North,Foreign,Home,Marsh PLC,Christopher Ward,21,Other,North Leslie,23.42,2024,11,26-35
O015074,2024-07-01,P00279,4,23.7,C00526,North,Week,Books,"Lucero, Martinez and Dalton",Sandra Willis DDS,18,Female,South Kariport,94.8,2024,7,26-35
O015075,2023-09-01,P00032,7,217.95,C01049,North,Season,Electronics,"Shaw, Berry and Gregory",Luis Hansen,35,Other,West Nicoleton,1525.6499999999999,2023,9,46-55
O015076,2024-07-01,P00284,8,201.05,C00650,South,Remember,Beauty,Bennett LLC,Kevin Robinson,35,Other,East Kathyfort,1608.4,2024,7,46-55
O015077,2023-09-09,P00387,7,90.9,C00585,West,Likely,Books,"Walker, Cruz and Garcia",Maria Mullins,63,Male,South Richardmouth,636.3000000000001,2023,9,66+
O015078,2024-05-07,P00054,5,497.15,C01833,East,Democratic,Toys,Jenkins-Carr,Alexa Pruitt,67,Other,New Ericstad,2485.75,2024,5,
O015079,2024-09-15,P00114,2,196.67,C00642,North,Win,Electronics,"Murphy, Watkins and Miller",Sharon Lopez,61,Male,Sarahtown,393.34,2024,9,66+
O015080,2023-10-27,P00291,5,59.7,C00010,South,Through,Toys,Clarke-Jones,Angela Patterson,22,Other,New Stevenshire,298.5,2023,10,26-35
O015081,2024-07-21,P00081,6,281.89,C01806,North,Goal,Beauty,Barton-Cruz,Veronica Collier,64,Male,Figueroaview,1691.34,2024,7,66+
O015082,2023-06-17,P00403,2,279.34,C00818,South,Apply,Books,"Henderson, Boyd and Shelton",Kelly Perez,29,Male,Patrickton,558.68,2023,6,36-45
O015083,2024-10-11,P00170,3,154.59,C01993,South,That,Toys,Scott-Johnson,Nicole Santana,62,Female,West Nicoleton,463.77,2024,10,66+
O015084,2024-03-28,P00423,4,462.67,C00254,North,Address,Home,Parker PLC,Gregory Foster,58,Other,Millermouth,1850.68,2024,3,66+
O015085,2023-08-09,P00196,2,445.97,C01781,South,But,Beauty,Kirby PLC,Jacqueline Oneal,36,Female,Josephfort,891.94,2023,8,46-55
O015086,2024-09-09,P00418,7,251.86,C01047,West,Resource,Electronics,Robbins-Roman,Tim Stanley,37,Other,Emilyport,1763.02,2024,9,46-55
O015087,2023-05-17,P00072,1,384.35,C00017,North,Thank,Books,"Estrada, Armstrong and Robinson",Michelle Howard,31,Other,Fosterville,384.35,2023,5,36-45
O015088,2023-06-16,P00147,4,101.26,C01677,South,Wind,Books,Brown-Johnson,Michael Stafford,55,Male,Port Hollymouth,405.04,2023,6,66+
O015089,2023-10-04,P00244,1,214.54,C00092,North,Short,Books,Hinton Group,Scott Mccall,47,Other,East Jessica,214.54,2023,10,56-65
O015090,2024-02-03,P00244,9,311.89,C01116,West,Short,Books,Hinton Group,Roberto Rhodes,58,Female,Figueroaview,2807.0099999999998,2024,2,66+
O015091,2023-09-10,P00327,1,347.62,C01482,West,Answer,Clothing,Thomas PLC,Blake Williams,27,Male,East Brycechester,347.62,2023,9,36-45
O015092,2024-01-20,P00263,9,254.23,C01306,East,Couple,Electronics,Evans-Butler,Stacy Ponce,47,Female,West Jacob,2288.0699999999997,2024,1,56-65
O015093,2024-06-02,P00303,3,61.46,C01171,East,Market,Beauty,Leach Group,Jeff Ferguson,44,Female,New Jennifer,184.38,2024,6,46-55
O015094,2024-09-01,P00472,6,5.56,C01331,North,Amount,Books,Atkins-Owen,Nicholas Simpson,44,Male,Sophiaside,33.36,2024,9,46-55
O015095,2024-10-09,P00217,5,131.64,C00869,North,Would,Books,Petersen-Olson,Erin Chapman DDS,31,Other,Teresachester,658.1999999999999,2024,10,36-45
O015096,2024-09-19,P00193,5,409.94,C00987,East,Admit,Clothing,Morgan PLC,Richard Woodward,51,Other,North Ashlee,2049.7,2024,9,56-65
O015097,2023-10-23,P00101,7,65.53,C00846,South,Type,Clothing,"King, Gomez and Martinez",Joel Chen,40,Other,Jeffreybury,458.71000000000004,2023,10,46-55
O015098,2024-04-04,P00164,6,326.43,C00610,West,Eat,Home,Martinez-Wilson,Jeremy Manning,50,Other,Waltersview,1958.58,2024,4,56-65
O015099,2023-10-29,P00387,4,390.81,C00677,West,Likely,Books,"Walker, Cruz and Garcia",Pamela Leonard,62,Female,West Steven,1563.24,2023,10,66+
O015100,2023-09-09,P00125,7,139.75,C01686,West,Success,Books,"Phillips, Sweeney and Mullen",Emily Peterson,65,Female,North Ana,978.25,2023,9,
O015101,2024-11-26,P00317,1,397.42,C00320,East,Enough,Toys,Thomas PLC,Mark Williams,34,Other,New Randy,397.42,2024,11,36-45
O015102,2023-10-12,P00434,7,471.41,C01220,North,Political,Clothing,"Klein, Robinson and Miller",Jeff Hines,47,Other,Palmermouth,3299.8700000000003,2023,10,56-65
O015103,2024-01-05,P00406,8,185.56,C00106,East,Type,Home,Lawson-Hall,Charles Cain,26,Male,Sophiaside,1484.48,2024,1,36-45
O015104,2024-05-08,P00319,3,220.8,C01404,South,Option,Clothing,"Jones, Powell and Murphy",Reginald Wallace,28,Other,West Allisonburgh,662.4000000000001,2024,5,36-45
O015105,2025-02-22,P00431,9,178.22,C01656,East,Billion,Beauty,Turner Group,Kelsey Nguyen,48,Female,Reedton,1603.98,2025,2,56-65
O015106,2024-08-20,P00330,7,417.53,C01151,South,Central,Electronics,"Waters, Reynolds and Howard",Meghan Wiley,53,Female,Fischerview,2922.71,2024,8,56-65
O015107,2023-06-05,P00150,3,383.64,C00840,East,Be,Electronics,Bass-Bolton,Scott Wilson,23,Female,New Jennifer,1150.92,2023,6,26-35
O015108,2024-05-16,P00065,5,77.0,C00499,North,Whole,Clothing,Rodriguez-Brown,Jeffery Drake,23,Female,Maloneshire,385.0,2024,5,26-35
O015109,2023-06-14,P00316,5,92.46,C01203,North,Really,Clothing,Morgan-Richardson,Luis Cooper,52,Male,Christophermouth,462.29999999999995,2023,6,56-65
O015110,2023-10-03,P00129,9,239.79,C01830,South,Effort,Clothing,"Nolan, Meyers and Johnson",Shawn Pearson,69,Male,Janetland,2158.11,2023,10,
O015111,2024-09-02,P00298,9,170.42,C01588,South,Will,Toys,Lloyd-Stark,Paul Shepard,66,Female,Scottstad,1533.78,2024,9,
O015112,2024-03-13,P00492,5,180.63,C01835,West,Quickly,Books,Parker PLC,Cynthia Rivera,33,Other,Andreaton,903.15,2024,3,36-45
O015113,2024-03-30,P00319,8,102.79,C01613,South,Option,Clothing,"Jones, Powell and Murphy",Marvin Schaefer,68,Female,Lake Annettebury,822.32,2024,3,
O015114,2023-07-19,P00036,6,225.75,C00823,West,Choice,Books,Marsh PLC,Catherine Barrett,57,Other,South Michelle,1354.5,2023,7,66+
O015115,2025-04-08,P00244,2,412.9,C01855,North,Short,Books,Hinton Group,Leonard Rice,68,Male,Lake Kenneth,825.8,2025,4,
O015116,2023-07-18,P00374,2,237.37,C01623,South,Science,Beauty,Wood-Johnson,Laura Phillips,58,Female,Brandiberg,474.74,2023,7,66+
O015117,2025-04-25,P00416,5,173.16,C01987,North,Administration,Electronics,Winters Inc,Vanessa Brown,61,Female,South Kariport,865.8,2025,4,66+
O015118,2024-07-03,P00453,7,28.02,C01594,North,Such,Beauty,Robbins-Roman,Sierra Rivas,22,Other,Davisfort,196.14,2024,7,26-35
O015119,2025-01-10,P00329,3,123.11,C00857,North,Fast,Home,Thomas PLC,Jody Cole,26,Male,Lake Robert,369.33,2025,1,36-45
O015120,2025-03-04,P00241,7,370.42,C00996,South,Candidate,Toys,Hinton LLC,Carlos Taylor,40,Female,West Lauren,2592.94,2025,3,46-55
O015121,2023-11-24,P00425,5,36.99,C01470,East,Somebody,Electronics,Calhoun-Rivers,Mr. Cody Burke,45,Male,Andreaton,184.95000000000002,2023,11,56-65
O015122,2023-06-09,P00199,1,193.96,C00619,South,Hot,Clothing,Thomas-Wu,Jorge Long,44,Female,New Bradley,193.96,2023,6,46-55
O015123,2023-05-22,P00208,6,422.95,C01656,East,Child,Toys,Smith Ltd,Kelsey Nguyen,48,Female,Reedton,2537.7,2023,5,56-65
O015124,2025-01-31,P00117,5,301.92,C01896,South,Successful,Books,"Sanchez, Fischer and Carter",Maria Bullock,40,Male,Scottshire,1509.6000000000001,2025,1,46-55
O015125,2024-04-05,P00253,3,139.42,C01304,North,Blood,Clothing,Johnson and Sons,Thomas Huff,20,Male,South James,418.26,2024,4,26-35
O015126,2023-09-15,P00485,6,177.39,C00235,West,Throughout,Home,Winters Inc,Sue Horne,22,Female,Port James,1064.34,2023,9,26-35
O015127,2023-06-20,P00151,1,452.77,C01784,East,Water,Toys,Calhoun-Rivers,Gregory Davila,45,Male,South Richardmouth,452.77,2023,6,56-65
O015128,2024-06-04,P00342,6,218.74,C01244,East,Property,Books,Holden LLC,Mr. Aaron Bridges,35,Female,New Stevenshire,1312.44,2024,6,46-55
O015129,2024-08-19,P00430,9,405.66,C01820,West,Population,Beauty,Jordan-Butler,Jose Johnson,62,Female,Lake Kristin,3650.94,2024,8,66+
O015130,2025-03-30,P00404,5,201.79,C00009,East,Table,Home,Jordan-Butler,Samantha Cooper,27,Female,New Stevenshire,1008.9499999999999,2025,3,36-45
O015131,2024-05-10,P00057,9,405.52,C00683,North,Level,Clothing,"Walker, Cruz and Garcia",Jennifer Rowe,49,Other,Jacobborough,3649.68,2024,5,56-65
O015132,2024-01-29,P00151,4,20.15,C00162,East,Water,Toys,Calhoun-Rivers,Renee Cannon,39,Female,Janetborough,80.6,2024,1,46-55
O015133,2025-03-27,P00072,7,406.55,C00783,West,Thank,Books,"Estrada, Armstrong and Robinson",Kelly Lewis,43,Other,Lindabury,2845.85,2025,3,46-55
O015134,2024-05-27,P00460,4,226.16,C00705,East,Near,Beauty,Leach Group,Kyle Wallace,22,Female,Lake Mistyport,904.64,2024,5,26-35
O015135,2024-01-13,P00247,1,272.26,C00239,East,Write,Clothing,Brown-Davidson,Michael Dickerson,48,Male,Josephton,272.26,2024,1,56-65
O015136,2023-08-15,P00272,1,135.39,C00660,North,Decision,Toys,"Stone, West and Burns",Ana Moon,25,Other,Brandiberg,135.39,2023,8,36-45
O015137,2024-05-09,P00204,3,205.23,C01795,South,Team,Clothing,Brown-Perry,Mr. Jamie Garza MD,32,Male,Lake Amandachester,615.6899999999999,2024,5,36-45
O015138,2024-04-06,P00175,4,68.16,C00027,West,Mind,Books,Smith PLC,Shannon Baker,38,Male,Port Davidfurt,272.64,2024,4,46-55
O015139,2023-05-19,P00050,9,381.73,C00579,East,Four,Electronics,Jenkins-Carr,Samantha Walters,60,Other,Evansfort,3435.57,2023,5,66+
O015140,2023-07-18,P00010,4,161.3,C01043,South,Interview,Home,"Carpenter, Moore and Hurst",Rhonda Cain,52,Other,Thorntonton,645.2,2023,7,56-65
O015141,2023-08-24,P00481,5,386.93,C00290,West,Out,Books,Smith Ltd,Susan Brown,46,Other,Jessicachester,1934.65,2023,8,56-65
O015142,2024-10-13,P00292,1,256.17,C01739,North,Color,Clothing,"Klein, Robinson and Miller",Katie King,21,Other,Trevorton,256.17,2024,10,26-35
O015143,2025-03-08,P00178,7,177.17,C00245,South,School,Clothing,Rodriguez-Hoffman,Lauren Jackson,20,Male,Josephfort,1240.1899999999998,2025,3,26-35
O015144,2024-07-09,P00163,3,203.88,C01998,East,Task,Electronics,Clarke-Jones,Karen Stanley,35,Other,Port Hollymouth,611.64,2024,7,46-55
O015145,2024-01-23,P00005,1,363.77,C00735,North,Kitchen,Books,"Estrada, Armstrong and Robinson",Amanda Russo,64,Other,Janetborough,363.77,2024,1,66+
O015146,2023-09-03,P00459,9,221.65,C01594,West,Ready,Beauty,"Phillips, Sweeney and Mullen",Sierra Rivas,22,Other,Davisfort,1994.8500000000001,2023,9,26-35
O015147,2024-08-31,P00049,5,250.89,C01743,East,Leader,Home,Smith PLC,Frank Beck,47,Other,Reynoldsbury,1254.4499999999998,2024,8,56-65
O015148,2025-03-08,P00435,1,171.27,C00934,West,Range,Beauty,Williams and Sons,Michael Jordan,55,Male,Scottshire,171.27,2025,3,66+
O015149,2023-10-22,P00054,5,283.73,C01680,West,Democratic,Toys,Jenkins-Carr,Louis Evans,61,Female,Andreaton,1418.65,2023,10,66+
O015150,2024-05-18,P00020,7,198.12,C00499,East,Discover,Clothing,"Johnson, Bailey and Smith",Jeffery Drake,23,Female,Maloneshire,1386.8400000000001,2024,5,26-35
O015151,2023-07-03,P00039,6,316.04,C00560,North,Show,Clothing,"Smith, Miller and Jones",Brittany Sullivan,53,Male,Wallaceview,1896.2400000000002,2023,7,56-65
O015152,2024-02-15,P00089,1,85.42,C01345,South,Whose,Home,"Hale, Fisher and Torres",Destiny Johnson,45,Female,New Williamstad,85.42,2024,2,56-65
O015153,2025-03-30,P00350,9,255.31,C00128,West,Join,Beauty,"Santiago, Harris and Lynch",Lisa Lowe,63,Male,Carpenterfort,2297.79,2025,3,66+
O015154,2025-01-01,P00118,4,279.1,C00424,South,Player,Home,Jordan-Butler,Sherry Davis,62,Male,Port Davidfurt,1116.4,2025,1,66+
O015155,2023-05-12,P00138,9,491.81,C00272,North,Ever,Electronics,Hinton LLC,Katie Mckenzie,22,Male,Lake Michael,4426.29,2023,5,26-35
O015156,2024-04-17,P00370,8,420.64,C01215,South,Join,Electronics,Brown-Davidson,Shirley Price,24,Female,Tracyport,3365.12,2024,4,26-35
O015157,2024-03-04,P00319,6,298.56,C00354,East,Option,Clothing,"Jones, Powell and Murphy",Daniel Estes,21,Male,North Ana,1791.3600000000001,2024,3,26-35
O015158,2024-08-22,P00440,5,9.13,C00764,South,Risk,Toys,"Anderson, Nguyen and Graves",Casey Berry,40,Male,New Daniel,45.650000000000006,2024,8,46-55
O015159,2025-01-07,P00009,1,248.75,C00974,South,Mention,Toys,Wilson-Cross,James Diaz,37,Male,Alexanderland,248.75,2025,1,46-55
O015160,2024-04-17,P00184,3,6.03,C00242,West,Position,Toys,"King, Gomez and Martinez",Alexander Hall,56,Male,Lake Michellefurt,18.09,2024,4,66+
O015161,2024-11-13,P00213,6,213.76,C01810,South,Technology,Toys,"Santiago, Harris and Lynch",Teresa Bird,32,Male,Trevorton,1282.56,2024,11,36-45
O015162,2024-05-03,P00374,1,165.69,C01991,North,Science,Beauty,Wood-Johnson,Kristen Tran,31,Other,West Sarahland,165.69,2024,5,36-45
O015163,2025-02-07,P00139,5,37.97,C01601,North,Maybe,Books,Foster-Kelley,Krystal Miles,31,Female,East Shane,189.85,2025,2,36-45
O015164,2023-10-08,P00298,9,281.59,C01241,East,Will,Toys,Lloyd-Stark,Tricia Walsh,62,Male,Christophertown,2534.31,2023,10,66+
O015165,2024-09-29,P00367,5,365.57,C01310,West,Report,Toys,"Johnson, Bailey and Smith",Steven Garcia,47,Female,West Christopher,1827.85,2024,9,56-65
O015166,2024-03-05,P00326,1,33.75,C00399,West,Single,Books,Rodriguez-Brown,Samuel Baldwin,65,Female,Scottshire,33.75,2024,3,
O015167,2025-03-05,P00079,5,6.16,C00052,North,Their,Beauty,"Smith, Miller and Jones",Yolanda Dyer,63,Other,Crystalchester,30.8,2025,3,66+
O015168,2024-07-31,P00090,7,431.24,C01149,West,Out,Toys,Simmons-Turner,Angela Hardy,32,Male,Archertown,3018.6800000000003,2024,7,36-45
O015169,2024-10-18,P00295,4,263.27,C00942,East,Enough,Clothing,Hinton LLC,Sean Romero,58,Other,Fischerview,1053.08,2024,10,66+
O015170,2023-11-06,P00118,6,376.1,C01033,East,Player,Home,Jordan-Butler,Joseph Young,40,Male,New Williamstad,2256.6000000000004,2023,11,46-55
O015171,2023-09-23,P00431,7,211.96,C01949,West,Billion,Beauty,Turner Group,David Coleman,59,Other,West Christopher,1483.72,2023,9,66+
O015172,2023-06-08,P00005,8,156.7,C01081,North,Kitchen,Books,"Estrada, Armstrong and Robinson",Kelly Vance,68,Other,Adamborough,1253.6,2023,6,
